,Name,Stocks,NSE: Stock Name,,,,Chartink,,,Screener.in,LTP,High,50 EMA,Alert Level,Study Done,Volume Pop Out / Dried *,PBO(52WH) / ATH /MTY/ IPO,>10 W EMA / > 30 W EMA,>10 D / 21 D EMA,Stage -2/Young/ % move upside,Base Count,WIB/3WCT,Shake out done,Linear Up Move,Orderly Consolidate,Tight Range %,Tight Volume % 50D SMA,ITB /ONP(Retest)/ OTB(Flag),Wave 3/5,Relative Strenghth,Shallow/ Deep PullBack %,Major Resistance Zone X time Retested,Structure / Bounce back / Dynamic EMA support,Resting period after BO,50 EMA >/<,Comments,x
,0,NLCINDIA,NSE:NLCINDIA,NLCINDIA,chartink.com/stocks/NLCINDIA.html,chartink.com/stocks/NLCINDIA, NLCINDIA,www.screener.in/company/NLCINDIA/consolidated/,www.screener.in/company/NLCINDIA, NLCINDIA,237.9,238.99,234,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,MFSL,NSE:MFSL,MFSL,chartink.com/stocks/MFSL.html,chartink.com/stocks/MFSL, MFSL,www.screener.in/company/MFSL/consolidated/,www.screener.in/company/MFSL, MFSL,1503,1523.3,1394,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,DREAMFOLKS,NSE:DREAMFOLKS,DREAMFOLKS,chartink.com/stocks/DREAMFOLKS.html,chartink.com/stocks/DREAMFOLKS, DREAMFOLKS,www.screener.in/company/DREAMFOLKS/consolidated/,www.screener.in/company/DREAMFOLKS, DREAMFOLKS,257.9,258.2,255,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,LXCHEM,NSE:LXCHEM,LXCHEM,chartink.com/stocks/LXCHEM.html,chartink.com/stocks/LXCHEM, LXCHEM,www.screener.in/company/LXCHEM/consolidated/,www.screener.in/company/LXCHEM, LXCHEM,207,209.5,192,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,LAURUSLABS,NSE:LAURUSLABS,LAURUSLABS,chartink.com/stocks/LAURUSLABS.html,chartink.com/stocks/LAURUSLABS, LAURUSLABS,www.screener.in/company/LAURUSLABS/consolidated/,www.screener.in/company/LAURUSLABS, LAURUSLABS,622.6,624.65,604,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,WELSPUNLIV,NSE:WELSPUNLIV,WELSPUNLIV,chartink.com/stocks/WELSPUNLIV.html,chartink.com/stocks/WELSPUNLIV, WELSPUNLIV,www.screener.in/company/WELSPUNLIV/consolidated/,www.screener.in/company/WELSPUNLIV, WELSPUNLIV,134,135.3,142,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,ABFRL,NSE:ABFRL,ABFRL,chartink.com/stocks/ABFRL.html,chartink.com/stocks/ABFRL, ABFRL,www.screener.in/company/ABFRL/consolidated/,www.screener.in/company/ABFRL, ABFRL,77.08,81.7,190,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,RAJRATAN,NSE:RAJRATAN,RAJRATAN,chartink.com/stocks/RAJRATAN.html,chartink.com/stocks/RAJRATAN, RAJRATAN,www.screener.in/company/RAJRATAN/consolidated/,www.screener.in/company/RAJRATAN, RAJRATAN,437,453.2,412,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,HONAUT,NSE:HONAUT,HONAUT,chartink.com/stocks/HONAUT.html,chartink.com/stocks/HONAUT, HONAUT,www.screener.in/company/HONAUT/consolidated/,www.screener.in/company/HONAUT, HONAUT,39400,39445,37091,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,AVANTIFEED,NSE:AVANTIFEED,AVANTIFEED,chartink.com/stocks/AVANTIFEED.html,chartink.com/stocks/AVANTIFEED, AVANTIFEED,www.screener.in/company/AVANTIFEED/consolidated/,www.screener.in/company/AVANTIFEED, AVANTIFEED,762,786.1,861,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,SUZLON,NSE:SUZLON,SUZLON,chartink.com/stocks/SUZLON.html,chartink.com/stocks/SUZLON, SUZLON,www.screener.in/company/SUZLON/consolidated/,www.screener.in/company/SUZLON, SUZLON,66.74,68.58,61,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,RENUKA,NSE:RENUKA,RENUKA,chartink.com/stocks/RENUKA.html,chartink.com/stocks/RENUKA, RENUKA,www.screener.in/company/RENUKA/consolidated/,www.screener.in/company/RENUKA, RENUKA,33.22,33.3,31,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,NH,NSE:NH,NH,chartink.com/stocks/NH.html,chartink.com/stocks/NH, NH,www.screener.in/company/NH/consolidated/,www.screener.in/company/NH, NH,1740,1776,1762,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,TATACONSUM,NSE:TATACONSUM,TATACONSUM,chartink.com/stocks/TATACONSUM.html,chartink.com/stocks/TATACONSUM, TATACONSUM,www.screener.in/company/TATACONSUM/consolidated/,www.screener.in/company/TATACONSUM, TATACONSUM,1125.9,1125.9,1133,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,ARVINDFASN,NSE:ARVINDFASN,ARVINDFASN,chartink.com/stocks/ARVINDFASN.html,chartink.com/stocks/ARVINDFASN, ARVINDFASN,www.screener.in/company/ARVINDFASN/consolidated/,www.screener.in/company/ARVINDFASN, ARVINDFASN,468,476.65,446,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ADVENZYMES,NSE:ADVENZYMES,ADVENZYMES,chartink.com/stocks/ADVENZYMES.html,chartink.com/stocks/ADVENZYMES, ADVENZYMES,www.screener.in/company/ADVENZYMES/consolidated/,www.screener.in/company/ADVENZYMES, ADVENZYMES,307.95,308.45,293,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ABBOTINDIA,NSE:ABBOTINDIA,ABBOTINDIA,chartink.com/stocks/ABBOTINDIA.html,chartink.com/stocks/ABBOTINDIA, ABBOTINDIA,www.screener.in/company/ABBOTINDIA/consolidated/,www.screener.in/company/ABBOTINDIA, ABBOTINDIA,31300,31620,30547,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,BORORENEW,NSE:BORORENEW,BORORENEW,chartink.com/stocks/BORORENEW.html,chartink.com/stocks/BORORENEW, BORORENEW,www.screener.in/company/BORORENEW/consolidated/,www.screener.in/company/BORORENEW, BORORENEW,545.8,547,535,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,HINDCOPPER,NSE:HINDCOPPER,HINDCOPPER,chartink.com/stocks/HINDCOPPER.html,chartink.com/stocks/HINDCOPPER, HINDCOPPER,www.screener.in/company/HINDCOPPER/consolidated/,www.screener.in/company/HINDCOPPER, HINDCOPPER,252.7,254.4,231,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,HLEGLAS,NSE:HLEGLAS,HLEGLAS,chartink.com/stocks/HLEGLAS.html,chartink.com/stocks/HLEGLAS, HLEGLAS,www.screener.in/company/HLEGLAS/consolidated/,www.screener.in/company/HLEGLAS, HLEGLAS,412.8,424.5,348,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,HAL,NSE:HAL,HAL,chartink.com/stocks/HAL.html,chartink.com/stocks/HAL, HAL,www.screener.in/company/HAL/consolidated/,www.screener.in/company/HAL, HAL,4964.9,5050,4833,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,CREDITACC,NSE:CREDITACC,CREDITACC,chartink.com/stocks/CREDITACC.html,chartink.com/stocks/CREDITACC, CREDITACC,www.screener.in/company/CREDITACC/consolidated/,www.screener.in/company/CREDITACC, CREDITACC,1170,1180.7,1152,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,MAHSEAMLES,NSE:MAHSEAMLES,MAHSEAMLES,chartink.com/stocks/MAHSEAMLES.html,chartink.com/stocks/MAHSEAMLES, MAHSEAMLES,www.screener.in/company/MAHSEAMLES/consolidated/,www.screener.in/company/MAHSEAMLES, MAHSEAMLES,670,681.85,679,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,JBMA,NSE:JBMA,JBMA,chartink.com/stocks/JBMA.html,chartink.com/stocks/JBMA, JBMA,www.screener.in/company/JBMA/consolidated/,www.screener.in/company/JBMA, JBMA,715,724.9,704,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,CHENNPETRO,NSE:CHENNPETRO,CHENNPETRO,chartink.com/stocks/CHENNPETRO.html,chartink.com/stocks/CHENNPETRO, CHENNPETRO,www.screener.in/company/CHENNPETRO/consolidated/,www.screener.in/company/CHENNPETRO, CHENNPETRO,656,663.45,654,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,INGERRAND,NSE:INGERRAND,INGERRAND,chartink.com/stocks/INGERRAND.html,chartink.com/stocks/INGERRAND, INGERRAND,www.screener.in/company/INGERRAND/consolidated/,www.screener.in/company/INGERRAND, INGERRAND,3786.1,3831,3867,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,TATASTEEL,NSE:TATASTEEL,TATASTEEL,chartink.com/stocks/TATASTEEL.html,chartink.com/stocks/TATASTEEL, TATASTEEL,www.screener.in/company/TATASTEEL/consolidated/,www.screener.in/company/TATASTEEL, TATASTEEL,158.4,158.98,156,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,IRCON,NSE:IRCON,IRCON,chartink.com/stocks/IRCON.html,chartink.com/stocks/IRCON, IRCON,www.screener.in/company/IRCON/consolidated/,www.screener.in/company/IRCON, IRCON,221.1,223.75,180,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,FUSION,NSE:FUSION,FUSION,chartink.com/stocks/FUSION.html,chartink.com/stocks/FUSION, FUSION,www.screener.in/company/FUSION/consolidated/,www.screener.in/company/FUSION, FUSION,165,169.88,170,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,ZFCVINDIA,NSE:ZFCVINDIA,ZFCVINDIA,chartink.com/stocks/ZFCVINDIA.html,chartink.com/stocks/ZFCVINDIA, ZFCVINDIA,www.screener.in/company/ZFCVINDIA/consolidated/,www.screener.in/company/ZFCVINDIA, ZFCVINDIA,13400,13688,13015,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,PGEL,NSE:PGEL,PGEL,chartink.com/stocks/PGEL.html,chartink.com/stocks/PGEL, PGEL,www.screener.in/company/PGEL/consolidated/,www.screener.in/company/PGEL, PGEL,760,769,799,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,VAIBHAVGBL,NSE:VAIBHAVGBL,VAIBHAVGBL,chartink.com/stocks/VAIBHAVGBL.html,chartink.com/stocks/VAIBHAVGBL, VAIBHAVGBL,www.screener.in/company/VAIBHAVGBL/consolidated/,www.screener.in/company/VAIBHAVGBL, VAIBHAVGBL,252,256,243,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,GESHIP,NSE:GESHIP,GESHIP,chartink.com/stocks/GESHIP.html,chartink.com/stocks/GESHIP, GESHIP,www.screener.in/company/GESHIP/consolidated/,www.screener.in/company/GESHIP, GESHIP,990,1007.65,925,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,JINDALPOLY,NSE:JINDALPOLY,JINDALPOLY,chartink.com/stocks/JINDALPOLY.html,chartink.com/stocks/JINDALPOLY, JINDALPOLY,www.screener.in/company/JINDALPOLY/consolidated/,www.screener.in/company/JINDALPOLY, JINDALPOLY,620,632.85,653,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,ALKYLAMINE,NSE:ALKYLAMINE,ALKYLAMINE,chartink.com/stocks/ALKYLAMINE.html,chartink.com/stocks/ALKYLAMINE, ALKYLAMINE,www.screener.in/company/ALKYLAMINE/consolidated/,www.screener.in/company/ALKYLAMINE, ALKYLAMINE,1945.3,1978,1803,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ASTRAL,NSE:ASTRAL,ASTRAL,chartink.com/stocks/ASTRAL.html,chartink.com/stocks/ASTRAL, ASTRAL,www.screener.in/company/ASTRAL/consolidated/,www.screener.in/company/ASTRAL, ASTRAL,1525,1525.7,1406,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,JKPAPER,NSE:JKPAPER,JKPAPER,chartink.com/stocks/JKPAPER.html,chartink.com/stocks/JKPAPER, JKPAPER,www.screener.in/company/JKPAPER/consolidated/,www.screener.in/company/JKPAPER, JKPAPER,371,373.95,346,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,WELENT,NSE:WELENT,WELENT,chartink.com/stocks/WELENT.html,chartink.com/stocks/WELENT, WELENT,www.screener.in/company/WELENT/consolidated/,www.screener.in/company/WELENT, WELENT,496.4,502.95,493,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ALOKINDS,NSE:ALOKINDS,ALOKINDS,chartink.com/stocks/ALOKINDS.html,chartink.com/stocks/ALOKINDS, ALOKINDS,www.screener.in/company/ALOKINDS/consolidated/,www.screener.in/company/ALOKINDS, ALOKINDS,19.2,19.55,18,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,JMFINANCIL,NSE:JMFINANCIL,JMFINANCIL,chartink.com/stocks/JMFINANCIL.html,chartink.com/stocks/JMFINANCIL, JMFINANCIL,www.screener.in/company/JMFINANCIL/consolidated/,www.screener.in/company/JMFINANCIL, JMFINANCIL,130.62,131.8,117,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,GOKEX,NSE:GOKEX,GOKEX,chartink.com/stocks/GOKEX.html,chartink.com/stocks/GOKEX, GOKEX,www.screener.in/company/GOKEX/consolidated/,www.screener.in/company/GOKEX, GOKEX,942,951.8,969,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,PAGEIND,NSE:PAGEIND,PAGEIND,chartink.com/stocks/PAGEIND.html,chartink.com/stocks/PAGEIND, PAGEIND,www.screener.in/company/PAGEIND/consolidated/,www.screener.in/company/PAGEIND, PAGEIND,46205,46495,46642,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,SONACOMS,NSE:SONACOMS,SONACOMS,chartink.com/stocks/SONACOMS.html,chartink.com/stocks/SONACOMS, SONACOMS,www.screener.in/company/SONACOMS/consolidated/,www.screener.in/company/SONACOMS, SONACOMS,536.05,540.8,528,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,GAEL,NSE:GAEL,GAEL,chartink.com/stocks/GAEL.html,chartink.com/stocks/GAEL, GAEL,www.screener.in/company/GAEL/consolidated/,www.screener.in/company/GAEL, GAEL,114.7,116.5,116,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,LLOYDSENGG,NSE:LLOYDSENGG,LLOYDSENGG,chartink.com/stocks/LLOYDSENGG.html,chartink.com/stocks/LLOYDSENGG, LLOYDSENGG,www.screener.in/company/LLOYDSENGG/consolidated/,www.screener.in/company/LLOYDSENGG, LLOYDSENGG,60.55,60.94,54,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,TV18BRDCST,NSE:TV18BRDCST,TV18BRDCST,chartink.com/stocks/TV18BRDCST.html,chartink.com/stocks/TV18BRDCST, TV18BRDCST,www.screener.in/company/TV18BRDCST/consolidated/,www.screener.in/company/TV18BRDCST, TV18BRDCST,#N/A,#N/A,#N/A,,FALSE,,,,,,,,,,,,,,,,,,,,#N/A,,
,0,RESPONIND,NSE:RESPONIND,RESPONIND,chartink.com/stocks/RESPONIND.html,chartink.com/stocks/RESPONIND, RESPONIND,www.screener.in/company/RESPONIND/consolidated/,www.screener.in/company/RESPONIND, RESPONIND,201.7,207,190,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,NEULANDLAB,NSE:NEULANDLAB,NEULANDLAB,chartink.com/stocks/NEULANDLAB.html,chartink.com/stocks/NEULANDLAB, NEULANDLAB,www.screener.in/company/NEULANDLAB/consolidated/,www.screener.in/company/NEULANDLAB, NEULANDLAB,11801,11868,11706,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,KSCL,NSE:KSCL,KSCL,chartink.com/stocks/KSCL.html,chartink.com/stocks/KSCL, KSCL,www.screener.in/company/KSCL/consolidated/,www.screener.in/company/KSCL, KSCL,1475,1490,1426,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,GLOBUSSPR,NSE:GLOBUSSPR,GLOBUSSPR,chartink.com/stocks/GLOBUSSPR.html,chartink.com/stocks/GLOBUSSPR, GLOBUSSPR,www.screener.in/company/GLOBUSSPR/consolidated/,www.screener.in/company/GLOBUSSPR, GLOBUSSPR,1007.05,1019,1006,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,COSMOFIRST,NSE:COSMOFIRST,COSMOFIRST,chartink.com/stocks/COSMOFIRST.html,chartink.com/stocks/COSMOFIRST, COSMOFIRST,www.screener.in/company/COSMOFIRST/consolidated/,www.screener.in/company/COSMOFIRST, COSMOFIRST,1165.9,1216,824,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,PDSL,NSE:PDSL,PDSL,chartink.com/stocks/PDSL.html,chartink.com/stocks/PDSL, PDSL,www.screener.in/company/PDSL/consolidated/,www.screener.in/company/PDSL, PDSL,417.15,430.15,416,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,JISLJALEQS,NSE:JISLJALEQS,JISLJALEQS,chartink.com/stocks/JISLJALEQS.html,chartink.com/stocks/JISLJALEQS, JISLJALEQS,www.screener.in/company/JISLJALEQS/consolidated/,www.screener.in/company/JISLJALEQS, JISLJALEQS,61.68,62,56,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ALLCARGO,NSE:ALLCARGO,ALLCARGO,chartink.com/stocks/ALLCARGO.html,chartink.com/stocks/ALLCARGO, ALLCARGO,www.screener.in/company/ALLCARGO/consolidated/,www.screener.in/company/ALLCARGO, ALLCARGO,33.45,34.67,31,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,EIDPARRY,NSE:EIDPARRY,EIDPARRY,chartink.com/stocks/EIDPARRY.html,chartink.com/stocks/EIDPARRY, EIDPARRY,www.screener.in/company/EIDPARRY/consolidated/,www.screener.in/company/EIDPARRY, EIDPARRY,975.2,986,935,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,CMSINFO,NSE:CMSINFO,CMSINFO,chartink.com/stocks/CMSINFO.html,chartink.com/stocks/CMSINFO, CMSINFO,www.screener.in/company/CMSINFO/consolidated/,www.screener.in/company/CMSINFO, CMSINFO,499,503,472,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,DCXINDIA,NSE:DCXINDIA,DCXINDIA,chartink.com/stocks/DCXINDIA.html,chartink.com/stocks/DCXINDIA, DCXINDIA,www.screener.in/company/DCXINDIA/consolidated/,www.screener.in/company/DCXINDIA, DCXINDIA,309.4,320.5,314,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,BASF,NSE:BASF,BASF,chartink.com/stocks/BASF.html,chartink.com/stocks/BASF, BASF,www.screener.in/company/BASF/consolidated/,www.screener.in/company/BASF, BASF,5175,5234.5,4871,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,FCL,NSE:FCL,FCL,chartink.com/stocks/FCL.html,chartink.com/stocks/FCL, FCL,www.screener.in/company/FCL/consolidated/,www.screener.in/company/FCL, FCL,247.96,253.3,245,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,GSFC,NSE:GSFC,GSFC,chartink.com/stocks/GSFC.html,chartink.com/stocks/GSFC, GSFC,www.screener.in/company/GSFC/consolidated/,www.screener.in/company/GSFC, GSFC,211.4,214.99,200,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ARE&M,NSE:ARE&M,ARE&M,chartink.com/stocks/ARE&M.html,chartink.com/stocks/ARE&M, ARE&M,www.screener.in/company/ARE&M/consolidated/,www.screener.in/company/ARE&M, ARE&M,999,1014,1011,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,TITAGARH,NSE:TITAGARH,TITAGARH,chartink.com/stocks/TITAGARH.html,chartink.com/stocks/TITAGARH, TITAGARH,www.screener.in/company/TITAGARH/consolidated/,www.screener.in/company/TITAGARH, TITAGARH,930.5,938.8,842,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,360ONE,NSE:360ONE,360ONE,chartink.com/stocks/360ONE.html,chartink.com/stocks/360ONE, 360ONE,www.screener.in/company/360ONE/consolidated/,www.screener.in/company/360ONE, 360ONE,1027,1033,987,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,IOLCP,NSE:IOLCP,IOLCP,chartink.com/stocks/IOLCP.html,chartink.com/stocks/IOLCP, IOLCP,www.screener.in/company/IOLCP/consolidated/,www.screener.in/company/IOLCP, IOLCP,87.95,88.4,78,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,IDBI,NSE:IDBI,IDBI,chartink.com/stocks/IDBI.html,chartink.com/stocks/IDBI, IDBI,www.screener.in/company/IDBI/consolidated/,www.screener.in/company/IDBI, IDBI,100.4,100.9,89,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,APLAPOLLO,NSE:APLAPOLLO,APLAPOLLO,chartink.com/stocks/APLAPOLLO.html,chartink.com/stocks/APLAPOLLO, APLAPOLLO,www.screener.in/company/APLAPOLLO/consolidated/,www.screener.in/company/APLAPOLLO, APLAPOLLO,1900,1900,1770,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,BANKINDIA,NSE:BANKINDIA,BANKINDIA,chartink.com/stocks/BANKINDIA.html,chartink.com/stocks/BANKINDIA, BANKINDIA,www.screener.in/company/BANKINDIA/consolidated/,www.screener.in/company/BANKINDIA, BANKINDIA,124.96,125.79,116,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ENGINERSIN,NSE:ENGINERSIN,ENGINERSIN,chartink.com/stocks/ENGINERSIN.html,chartink.com/stocks/ENGINERSIN, ENGINERSIN,www.screener.in/company/ENGINERSIN/consolidated/,www.screener.in/company/ENGINERSIN, ENGINERSIN,232.29,233.99,198,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,RVNL,NSE:RVNL,RVNL,chartink.com/stocks/RVNL.html,chartink.com/stocks/RVNL, RVNL,www.screener.in/company/RVNL/consolidated/,www.screener.in/company/RVNL, RVNL,431.45,434.8,389,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,SONATSOFTW,NSE:SONATSOFTW,SONATSOFTW,chartink.com/stocks/SONATSOFTW.html,chartink.com/stocks/SONATSOFTW, SONATSOFTW,www.screener.in/company/SONATSOFTW/consolidated/,www.screener.in/company/SONATSOFTW, SONATSOFTW,412.5,420.5,399,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,DHANI,NSE:DHANI,DHANI,chartink.com/stocks/DHANI.html,chartink.com/stocks/DHANI, DHANI,www.screener.in/company/DHANI/consolidated/,www.screener.in/company/DHANI, DHANI,58.4,59.3,58,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,FLUOROCHEM,NSE:FLUOROCHEM,FLUOROCHEM,chartink.com/stocks/FLUOROCHEM.html,chartink.com/stocks/FLUOROCHEM, FLUOROCHEM,www.screener.in/company/FLUOROCHEM/consolidated/,www.screener.in/company/FLUOROCHEM, FLUOROCHEM,3675,3718.3,3858,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,UNIONBANK,NSE:UNIONBANK,UNIONBANK,chartink.com/stocks/UNIONBANK.html,chartink.com/stocks/UNIONBANK, UNIONBANK,www.screener.in/company/UNIONBANK/consolidated/,www.screener.in/company/UNIONBANK, UNIONBANK,153.78,154.12,136,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,INOXWIND,NSE:INOXWIND,INOXWIND,chartink.com/stocks/INOXWIND.html,chartink.com/stocks/INOXWIND, INOXWIND,www.screener.in/company/INOXWIND/consolidated/,www.screener.in/company/INOXWIND, INOXWIND,184.5,184.95,180,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,GODFRYPHLP,NSE:GODFRYPHLP,GODFRYPHLP,chartink.com/stocks/GODFRYPHLP.html,chartink.com/stocks/GODFRYPHLP, GODFRYPHLP,www.screener.in/company/GODFRYPHLP/consolidated/,www.screener.in/company/GODFRYPHLP, GODFRYPHLP,8406.5,8717,8524,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,PHOENIXLTD,NSE:PHOENIXLTD,PHOENIXLTD,chartink.com/stocks/PHOENIXLTD.html,chartink.com/stocks/PHOENIXLTD, PHOENIXLTD,www.screener.in/company/PHOENIXLTD/consolidated/,www.screener.in/company/PHOENIXLTD, PHOENIXLTD,1590.2,1613.9,1564,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,ASTRAMICRO,NSE:ASTRAMICRO,ASTRAMICRO,chartink.com/stocks/ASTRAMICRO.html,chartink.com/stocks/ASTRAMICRO, ASTRAMICRO,www.screener.in/company/ASTRAMICRO/consolidated/,www.screener.in/company/ASTRAMICRO, ASTRAMICRO,1145.2,1171.2,1018,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,UJJIVANSFB,NSE:UJJIVANSFB,UJJIVANSFB,chartink.com/stocks/UJJIVANSFB.html,chartink.com/stocks/UJJIVANSFB, UJJIVANSFB,www.screener.in/company/UJJIVANSFB/consolidated/,www.screener.in/company/UJJIVANSFB, UJJIVANSFB,43.49,43.93,44,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,TVSHLTD,NSE:TVSHLTD,TVSHLTD,chartink.com/stocks/TVSHLTD.html,chartink.com/stocks/TVSHLTD, TVSHLTD,www.screener.in/company/TVSHLTD/consolidated/,www.screener.in/company/TVSHLTD, TVSHLTD,11230,11738,10725,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,INDIANB,NSE:INDIANB,INDIANB,chartink.com/stocks/INDIANB.html,chartink.com/stocks/INDIANB, INDIANB,www.screener.in/company/INDIANB/consolidated/,www.screener.in/company/INDIANB, INDIANB,633.9,641.6,594,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,CEATLTD,NSE:CEATLTD,CEATLTD,chartink.com/stocks/CEATLTD.html,chartink.com/stocks/CEATLTD, CEATLTD,www.screener.in/company/CEATLTD/consolidated/,www.screener.in/company/CEATLTD, CEATLTD,3614,3720,3745,,FALSE,,,,,,,,,,,,,,,,,,,,Low,,
,0,INTELLECT,NSE:INTELLECT,INTELLECT,chartink.com/stocks/INTELLECT.html,chartink.com/stocks/INTELLECT, INTELLECT,www.screener.in/company/INTELLECT/consolidated/,www.screener.in/company/INTELLECT, INTELLECT,1193.1,1202.5,1023,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,HCC,NSE:HCC,HCC,chartink.com/stocks/HCC.html,chartink.com/stocks/HCC, HCC,www.screener.in/company/HCC/consolidated/,www.screener.in/company/HCC, HCC,34.28,34.84,29,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,UJJIVAN,NSE:UJJIVAN,UJJIVAN,chartink.com/stocks/UJJIVAN.html,chartink.com/stocks/UJJIVAN, UJJIVAN,www.screener.in/company/UJJIVAN/consolidated/,www.screener.in/company/UJJIVAN, UJJIVAN,#N/A,#N/A,#N/A,,FALSE,,,,,,,,,,,,,,,,,,,,#N/A,,
,0,DWARKESH,NSE:DWARKESH,DWARKESH,chartink.com/stocks/DWARKESH.html,chartink.com/stocks/DWARKESH, DWARKESH,www.screener.in/company/DWARKESH/consolidated/,www.screener.in/company/DWARKESH, DWARKESH,48.7,49.33,45,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
,0,TORNTPOWER,NSE:TORNTPOWER,TORNTPOWER,chartink.com/stocks/TORNTPOWER.html,chartink.com/stocks/TORNTPOWER, TORNTPOWER,www.screener.in/company/TORNTPOWER/consolidated/,www.screener.in/company/TORNTPOWER, TORNTPOWER,1424,1453.8,1422,,FALSE,,,,,,,,,,,,,,,,,,,,High,,
